src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
da,en,"Den www.webcams.tusamantes.com Support Team overvåger al kamera feeds findes på hjemmesiden 24 timer i døgnet, 7 dage om ugen. Vores strenge regler dikterer, at vi øjeblikkeligt og permanent suspendere et Performers konto, hvis det krænker vores principper.","The www.webcams.tusamantes.com Support Team monitors all camera feeds available on the website 24 hours a day, 7 days a week. Our strict rules dictate that we immediately and permanently suspend a Performers account if it violates our principles.",257,246,37,38,da_en,"The www.webcams.tusamantes.com Support Team monitors all camera feeds available on the website 24 hours a day, 7 days a week. Our strict rules dictate that we immediately and permanently suspend a Performer's account if it violates our principles.",94.40602839389663
da,en,Chaweng Budget Hotel,The Room Chaweng,20,16,3,3,da_en,Chaweng Budget Hotel,27.516060407455225
da,en,Jobsamtaler,Job interviews,11,14,1,2,da_en,Job Conversations,49.99999999999999
da,en,Raspberrysue sagt:,Raspberrysue says:,18,18,2,2,da_en,Raspberry said:,27.516060407455225
da,en,Pandora Armbånd,Pandora Special Moment,15,22,2,3,da_en,Pandora Bracelet,30.326532985631665
da,en,JingleCams Tilbud,JingleCams Promotions,17,21,2,2,da_en,JingleCams Offers,49.99999999999999
da,en,Hotel I Rhodos,Magi Hotel Dubrovnik,14,20,3,3,da_en,Hotel I Rhodes,27.516060407455225
da,en,NSLS hovedside,About NSLS,14,10,2,2,da_en,NSLS main page,27.516060407455225
da,en,Lukket på mandage,Closed on Mondays,17,17,3,3,da_en,Closed on Mondays,100.00000000000004
da,en,Medvirkende,Administration,11,14,1,1,da_en,Credits,0.0
da,en,Bliv aktiv,We are activists!,10,17,2,3,da_en,Get Active,0.0
da,en,Palmemordet,The shadow,11,10,1,2,da_en,The Palm Murder,27.516060407455225
da,en,Belysning er alt:,Lighting is Everything:,17,23,3,3,da_en,Lighting is all:,35.35533905932737
da,en,"Indholdet af dette websted, herunder men ikke begrænset til dets design, billeder, tekster, brands, logoer, filer og software, er beskyttet af de relevante industrielle ejendomsrettigheder og immaterielle rettigheder og skal respekteres af brugere af dette websted.","The contents of this website, including but not limited to the design, images, texts, brands, logos, files and software, are protected by the corresponding industrial and intellectual property rights, and in this regard must be respected by users of this website.",265,263,36,41,da_en,"The content of this website, including but not limited to its design, images, texts, brands, logos, files and software, is protected by the relevant industrial property rights and intellectual property rights and must be respected by users of this website.",65.14954667743474
da,en,Tyu2000 sagde han,Tyu2000 said,17,12,3,2,da_en,Tyu2000 he said,34.66806371753173
da,en,par i sengen russisk,babe beautiful in bed russian,20,29,4,5,da_en,couple in bed Russian,24.880469496253564
da,en,Tips om udflugter,Excursions tips ​,17,17,3,3,da_en,Tips on excursions,0.0
da,en,"Tomatsauce, ost","Tomato sauce, cheese",15,20,2,3,da_en,"Tomato sauce, cheese",100.00000000000004
da,en,"Størrelse: 1,3MB",Size: 1.3MB,16,11,2,2,da_en,"Size: 1,3MB",55.03212081491043
da,en,Grøn revolution,Green Revolution,15,16,2,2,da_en,Green Revolution,100.00000000000004
da,en,"Tolv rhesusaber fik indsprøjtninger - fire modtog virus, der indeholdt lægemidlet, fire fik AAV-virus, der indeholdt et placebostof, og fire blev blot injiceret med saltvand. Hver abe modtog seks injektioner på samme tid - tre i venstre putamen og tre i den højre.","Twelve rhesus monkeys were given injections - four received the virus containing the drug, four got the AAV virus containing a dummy drug, and four were just injected with saline solution. Each monkey received six injections at the same time - three into the left putamen and three into the right.",264,297,43,51,da_en,"Twelve rhesus monkeys were injected - four received virus containing the drug, four received AAV virus containing a placebo substance, and four were simply injected with saline. Each monkey received six injections at the same time - three in the left putamen and three in the right.",53.663508191917934
da,en,hvordan eq wave fil,how to eq wave file,19,19,4,5,da_en,how eq wave file,49.76093899250716
da,en,Ikke-ryger hotel,Gaylord Palms Hotel,16,19,2,3,da_en,Non-smoking hotel,0.0
da,en,"Haft ""Luna i Max""","Haft ""Holiday Village""",17,22,4,3,da_en,"Haft ""Luna i Max""",15.97357760615681
da,en,Alle kategorier,SHOP ALL CATEGORIES,15,19,2,3,da_en,All categories,0.0
da,en,valg kabler,Career Opportunities,11,20,2,2,da_en,choice cables,0.0
da,en,Casino House Fordele,Free Casino Bonus,20,17,3,3,da_en,Casino House Benefits,27.516060407455225
da,en,Behandlinger,Facilities,12,10,1,1,da_en,Treatments,0.0
da,en,Gæstebadeværelse,Guest bathroom,16,14,1,2,da_en,Guest Bathroom,49.99999999999999
da,en,De vil forstå,They will understand,13,20,3,3,da_en,They'll understand.,27.516060407455225
da,en,Sikrere betaling med,Safer payment with,20,18,3,3,da_en,Safer payment with,100.00000000000004
da,en,Under mini nederdel,Pink Shorts,19,11,3,2,da_en,Under mini skirt,0.0
da,en,Omfanget er nyt,The scope is new,15,16,3,4,da_en,The scope is new,100.00000000000004
da,en,våd (1152),latex (1152),10,12,2,2,da_en,wet (1152),59.460355750136046
da,en,- Vælg -Par,- Select -Couples,11,17,3,3,da_en,- Choose -Par,27.516060407455225
da,en,Nye udgivelser,Special exhibition,14,18,2,2,da_en,New publications,0.0
da,en,Dobbelt Konisk Mixer,Double Cone Mixer,20,17,3,3,da_en,Double Conical Mixer,34.66806371753173
da,en,Alle Marken Tork,All brands Tork,16,15,3,3,da_en,All Field Tork,34.66806371753173
da,en,Tvind Klimacenter,Tvind Climate Centre,17,20,2,3,da_en,Wind Climate Centre,55.03212081491043
da,en,"0,5% halvturnering",0.5% half-turn,18,14,2,2,da_en,"0,5% half tournament",15.97357760615681
da,en,Nordiske midler,International Projects,15,22,2,2,da_en,Nordic funds,0.0
da,en,Ejer Stena Rederi A/S,Operator Stena Line,21,19,4,3,da_en,Owner Stena Rederi A/S,8.116697886877475
da,en,Skær lidt længere,Cut slightly longer,17,19,3,3,da_en,Cut a little longer.,12.703318703865365
da,en,Islandsk forfatter,Icelandic author,18,16,2,2,da_en,Icelandic Author,49.99999999999999
da,en,lykønske venner,congratulate friends,15,20,2,2,da_en,Congratulations to friends,27.516060407455225
da,en,Overvågning (TMAP),About TMAP,18,10,2,2,da_en,Monitoring (TMAP),15.97357760615681
da,en,Teknologi og spil,Technology & Games,17,18,3,3,da_en,Technology and games,27.516060407455225
da,en,"gloryhole, amatør","gloryhole, funny",17,16,2,2,da_en,"gloryhole, amateur",55.03212081491043
da,en,"På det tidspunkt brugte han halogenider og T5 på tanken, som ifølge ham kom med tanken og producerede et strålende lys, men det var svært at forsøge at få den kontrol, han ønskede, og havde også varmeproblemer. Det var da han besluttede at skifte til lysdioder.","At that time he was using halides and T5's on the tank, which according to him, came with the tank and produced a brilliant light, but it was hard trying to get the control he wanted and also had heat issues. That is when he decided to change to LEDs.",261,251,46,50,da_en,"At that time he used halogenides and T5 on the tank, which according to him came with the tank and produced a brilliant light, but it was difficult to try to get the control he wanted and also had heat problems. That was when he decided to switch to LEDs.",62.225692048285346
da,en,Idéudvikling,Technology trends,12,17,1,2,da_en,Idea Development,0.0
da,en,Neurologiske,Neurologist,12,11,1,1,da_en,Neurological,0.0
da,en,Postnummer,Confirm e-mail *,10,16,1,3,da_en,Postal code,0.0
da,en,"Hjem Broderi ""Nøgle""","Home Embroidery ""Key""",20,21,3,3,da_en,"Home Embroidery ""Key""",100.00000000000004
da,en,Realistisk lilje '18,Realistic Lily '18,20,18,3,3,da_en,Realistic lily '18,34.66806371753173
da,en,"Udspilede pupiller, misfarvning af huden, mangel på koordinering, falsk følelse af magt, eufori, forvrængning af tid og sted, hallucinationer, forvirringer, paranoia, kvalme, opkastninger, tab af kontrol, ængstelse, panik, hjælpeløshed og selvdestruktiv adfærd.","Dilated pupils, skin discoloration, loss of coordination, false sense of power, euphoria, distortion of time and space, hallucinations, confusion, paranoia, nausea, vomiting, loss of control, anxiety, panic, helplessness, and self-destructive behavior.",261,252,32,31,da_en,"Distracted pupils, skin discoloration, lack of coordination, false sense of power, euphoria, distortion of time and place, hallucinations, confusion, paranoia, nausea, vomiting, loss of control, anxiety, panic, helplessness and self-destructive behaviour.",77.46535197474769
da,en,Ekstrem letvægt,Extreme lightweight,15,19,2,2,da_en,Extremely lightweight,49.99999999999999
da,en,URL-omskrivning,URL Rewrite,15,11,1,2,da_en,URL rewriting,49.99999999999999
da,en,Fakturaadresse,Bank Account,14,12,1,2,da_en,Invoice address,0.0
da,en,Mormor Nylon,Grandma Nylon,12,13,2,2,da_en,Grandma Nylon,100.00000000000004
da,en,Offentlige bygninger,PUBLIC AREAS,20,12,2,2,da_en,Public buildings,0.0
da,en,TubeOn 3 år siden,TubeOn 3 years ago parody,17,25,4,5,da_en,TubeOn 3 years ago,77.88007830714052
da,en,Kød og alternativer,Meat and Alternatives,19,21,3,3,da_en,Meat and alternatives,55.03212081491043
da,en,Bagageopslag - GRATIS,Luggage storage,21,15,3,2,da_en,Luggage notice - FREE,15.97357760615681
da,en,Disney prinsesse rom,Red Nose Rudolph,20,16,3,3,da_en,Disney princess rum,0.0
da,en,"Jeg var ikke så glad for at fortsætte i dette program, men min leder får mig altid til at gå. Det er mit første år nu med Bitstarz og så langt så godt. Alt er godt, fordi de virkelig hjalp mig med at nå mit potentiale for at blive deres tilknyttet",I wasn't too happy on continuing in this program but my manager always gets me going. It is my first year now with Bitstarz and so far so good. All is great because they really helped me reach my potential in becoming their affiliate,247,233,51,44,da_en,"I was not so happy to continue in this program, but my leader always makes me go. It's my first year now with Bitstarz and so far so good. All is good because they really helped me reach my potential to become their associate",48.18353066483886
da,en,Visning Retter,Driving and Racing,14,18,2,3,da_en,View Fix,0.0
da,en,Indtægter Linear,Revenue Linear,16,14,2,2,da_en,Revenue Linear,100.00000000000004
da,en,"3daysofdesign er åben for offentligheden, pressen, bloggere, købere, designere og entusiaster fra hele verden. Alle er inviteret til at se nye produkter, koncepter og kommende trends i de forskellige showrooms, udstillinger, workshops og design foredrag.","3daysofdesign is open to the general public, the press, bloggers, buyers, designers and enthusiasts from around the globe. Everyone is invited to see previews of new products, concepts and upcoming trends on the horizon at our various showrooms, exhibitions, workshops and design talks.",254,286,35,43,da_en,"3daysofdesign is open to the public, the press, bloggers, buyers, designers and enthusiasts from around the world. Everyone is invited to see new products, concepts and upcoming trends in the various showrooms, exhibitions, workshops and design lectures.",65.94115105420745
da,en,Monteres på,Installs quickly,11,16,2,2,da_en,Mounted on,0.0
da,en,Hvis du vil se,If you want to see,14,18,4,5,da_en,If you want to see,100.00000000000004
da,en,Fisker med dynamit,Dynamic air hockey,18,18,3,3,da_en,Fishermen with dynamite,0.0
da,en,Udendørs reklamer,Outdoor advertising,17,19,2,2,da_en,Outdoor advertising,100.00000000000004
da,en,kirurgisk indgreb;,surgical intervention;,18,22,2,2,da_en,surgical procedures;,34.66806371753173
da,en,Bæredygtig skovdrift,Sustainable management,20,22,2,2,da_en,Sustainable forestry,49.99999999999999
da,en,Se flere artikler,Read more articles,17,18,3,3,da_en,See more articles,55.03212081491043
da,en,"Helsingør, Danmark","Elsinore, Denmark",18,17,2,2,da_en,"Elsinore, Denmark",100.00000000000004
da,en,se alle Tags,All Categories:,12,15,3,2,da_en,see all Tags,0.0
da,en,Colchester drejebænk,Colchester Lathe,20,16,2,2,da_en,Colchester Lathe,100.00000000000004
da,en,LSL/DKK-kursdetaljer,LSL/DKK rate details,20,20,1,3,da_en,LSL/DKK course details,42.72870063962342
da,en,Ledige stillinger,Special products,17,16,2,2,da_en,Vacancies,0.0
da,en,"Tilføjelse Kreditter til en eksisterende MyCams konto er hurtigt og nemt. Kontroller, at du er logget ind Klik på ""Få Kreditter"" på toppen af ​​siden, eller åbne din personlige menu ved at klikke på dit brugernavn til højre, og klik derefter på ""Kreditter"".","Adding Credits to an existing MyCams Account is fast and easy. Verify that you're logged in. Click on ""Get Credits"" on the top of the page, or open your personal menu by clicking on your username on the right, then click on ""Credits.""",257,234,43,43,da_en,"Adding Credits to an existing MyCams account is quick and easy. Make sure you are logged in Click on ""Get Credits"" on the top of the page, or open your personal menu by clicking on your username on the right, and then click on ""Credits.""",70.63111473172148
da,en,Fremme din aktivitet,Promote your activity,20,21,3,3,da_en,Promote Your Activity,27.516060407455225
da,en,"Cement støvpose type støvopsamler Large Pulse Jet Bag filter beskæftiger sig hovedsagelig med et stort antal støvgasser såsom kraftværker, stål, ikke-jernholdige metal smelter, byggematerialer, forbrændingsanlæg og så videre. På grund af det store...",Product Description Introduction The large sized pulse jet bag filter are mainly deal with a large quantity of dusty gases such as power plant steel non ferrous metal smelting plant building materials incinerator etc Because of the filter area large and different application the design and...,250,293,33,46,da_en,"Cement dust bag type dust collector Large Pulse Jet behind filter mainly deals with a large number of dust gases such as power plants, steel, non-ferrous metal melter, building materials, incineration plants and so on. Due to the large...",10.72707907482561
da,en,"spil, drenge, spil","play on, my boys, play on,",18,26,3,6,da_en,"games, boys, games",10.62372743739878
da,en,SALSA KURSER I CUBA,SALSA COURSES IN CUBA,19,21,4,4,da_en,SALSA CURSES IN CUBA,35.35533905932737
da,en,2.9 hindbær,2.9 The crimson,11,15,2,3,da_en,2.9 Raspberries,30.326532985631665
da,en,16 timers spilletid,16-hour playing time,19,20,3,3,da_en,16 hours of playing time,23.643540225079384
da,en,Og det er kortet:,And this is the map:,17,20,4,5,da_en,And that's the map:,34.98330125272253
da,en,Produkter - Bopp,BOPP SINTERED STEEL MESHES,16,26,3,4,da_en,Products - Bopp,0.0
da,en,Produktkatalog /,Online Catalogue /,16,18,2,3,da_en,Product catalogue/,27.516060407455225
da,en,France (Frankrig),Georgia (Georgia),17,17,2,2,da_en,France (France),18.99589214128981
da,en,Togrejser Østrig,Train travel Austria,16,20,2,3,da_en,Railway travel Austria,55.03212081491043
da,en,KORT- & BORD SPIL,CARD & TABLE GAMES,17,18,4,4,da_en,MAP & WORD GAME,15.97357760615681
da,en,Abonner på Google+,Subscribe to Google+,18,20,3,3,da_en,Subscribe to Google+,100.00000000000004
da,en,Fortsæt læsning ...,Continue reading...,19,19,3,2,da_en,Continue reading...,100.00000000000004
da,en,Japansk Dildo,Sexy Dildo,13,10,2,2,da_en,Japanese Dildo,49.99999999999999
da,en,Gammel Webside,Old Website,14,11,2,2,da_en,Old Web Page,27.516060407455225
da,en,Brighton og Hove,Smart Brighton Beach,16,20,3,3,da_en,Brighton and Hove,27.516060407455225
da,en,Sæsonens Print,View Spring,14,11,2,2,da_en,Print of the Season,0.0
da,en,2. Han roser sig selv,2. He praises himself,21,21,5,4,da_en,2. He praises himself,100.00000000000004
da,en,Høj service,High service,11,12,2,2,da_en,High service,100.00000000000004
