src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
en,sv,The name of this country is Italy.,Den gemensamma nämnaren är Italien.,34,35,7,5,en_sv,Namnet på detta land är Italien.,24.446151121745054
en,sv,"For you have brought us out to this desert to kill all this assembly in hunger!""","Ni har fört oss hit ut i öknen för att alla vi som är samlade här skall svälta ihjäl!""",80,86,16,19,en_sv,"Ty du har fört oss ut i denna öken för att döda hela denna församling i hunger!""",10.871560478544021
en,sv,My Expectancy is Q4 this year.,Jag skulle nog väntat till Q4 detta år.,30,39,6,8,en_sv,Min förväntan är Q4 i år.,10.923299908191149
en,sv,Everyone that meets him says the same thing.,Alla som träffar honom säger samma sak.,44,39,8,7,en_sv,Alla som träffar honom säger samma sak.,100.00000000000004
en,sv,It has not been a good week for Samsung.,Det har inte varit något enkelt år för Samsung.,40,47,9,9,en_sv,Det har inte varit en bra vecka för Samsung.,37.99178428257963
en,sv,This often covers a few states.,Ofta behöver det omfatta flera länder.,31,38,6,6,en_sv,Detta omfattar ofta några delstater.,6.870636427700047
en,sv,"If you want a static IP address, you will have to pay an extra monthly charge and most ISPs won't even offer them to residential customers.",Om du vill ha en statisk IP-adress måste du betala en extra månadsavgift och de flesta Internetleverantörer kommer inte ens att erbjuda dem till privatkunder.,139,158,26,25,en_sv,Om du vill ha en statisk IP-adress måste du betala en extra månadsavgift och de flesta Internetleverantörer kommer inte ens att erbjuda dem till bostadskunder.,92.76077030810347
en,sv,"Thus again, when they see the human body they are amazed, and as they know not the cause of so much art, they conclude that it was not by mechanical art, but divine or supernatural art, and constructed in such a manner that one part does not injure another.","...På samma sätt blir de också förbluffade när de ser den mänskliga kroppens konstrika byggnad, och eftersom de inte känner orsakerna till en så stor konstfärdighet, drar de slutsatsen att det inte är genom mekanisk utan genom gudomlig eller övernaturlig färdighet som denna bildas och inrättas på sådant sätt att den ena delen inte skadar den andra.",257,350,49,57,en_sv,"När de än en gång ser människokroppen blir de förvånade, och eftersom de inte känner till orsaken till så mycket konst, drar de slutsatsen att det inte var genom mekanisk konst, utan genom gudomlig eller övernaturlig konst, och att det är konstruerat på ett sådant sätt att den ena delen inte skadar den andra.",40.75440374399056
en,sv,But there is an ever-expanding list of US-friendly casinos and we've conducted an in-depth review to help find the top sites more info serve US players!,Men det finns en ständigt växande lista över USA-vänliga kasinon och vi har genomfört en fördjupad granskning för att hjälpa till att hitta de bästa webbplatserna som betjänar amerikanska spelare!,152,196,26,30,en_sv,Men det finns en ständigt expanderande lista över USA-vänliga kasinon och vi har genomfört en fördjupad granskning för att hjälpa till att hitta de bästa platserna mer info tjäna amerikanska spelare!,72.98926162113918
en,sv,It will all end one day […] Aniara is not like any other space film I have seen.,"Klart är iallafall att ""Aniara"" inte liknar någon annan rymdfilm jag sett.",80,74,18,12,en_sv,Det kommer att sluta en dag [...] Aniara är inte som någon annan rymdfilm jag har sett.,14.610534486579725
en,sv,Did you lie at that time?,Ljög du vid något tillfälle?,25,28,6,5,en_sv,Ljög du då?,21.444097124017667
en,sv,Who says that juices should only contain fruits and vegetables?,Vem säger att en fruktskål bara behöver innehålla frukt?,63,56,10,9,en_sv,Vem säger att juice bara bör innehålla frukt och grönsaker?,19.081654556856684
en,sv,Discover: Do You Have to Give Up Alcohol to Lose Weight?,Läs även: Måste man ge upp alkohol för att gå ner i vikt?,56,57,11,13,en_sv,Upptäck: Måste du ge upp alkohol för att gå ner i vikt?,67.71111323098607
en,sv,"When you see a tree, you know it is a tree.",När du ser på ett träd är du medveten om trädet.,43,48,11,11,en_sv,När man ser ett träd vet man att det är ett träd.,8.130850857597444
en,sv,would come to Lake Forest the next day.,Vi kommer till skogsryd på annandagen.,39,38,8,6,en_sv,skulle komma till Lake Forest nästa dag.,6.567274736060395
en,sv,Do you mind saying what region?,Du vill inte säga vilken region det handlar om?,31,47,6,9,en_sv,Har du något emot att säga vilken region?,17.0653267718276
en,sv,"But Barack Obama's administration is undeterred, favoring the technology more and more because it reduces the need for American troops in those countries and the risk of politically unpalatable casualties.","Men Barack Obama som behöver samla på sig poäng inför årets val låter sig inte avskräckas, istället gynnas tekniken mer och mer eftersom det minskar behovet av amerikanska trupper i dessa länder och risken för politiskt obehagliga förluster.",205,241,30,38,en_sv,"Men Barack Obamas administration är oavskräckt, gynnar tekniken mer och mer eftersom det minskar behovet av amerikanska trupper i dessa länder och risken för politiskt oförlåtliga förluster.",44.81955029407418
en,sv,"Political risk seems to have been at the core of concerns since 2016, following numbers of articles and editorials on the topic (...)","Politisk risk tycks ha varit i centrum för bekymmer sedan 2016,efter antal artiklar och ledarsidor i ämnet (...)",133,112,23,18,en_sv,"Den politiska risken tycks ha stått i centrum för oron sedan 2016, efter ett antal artiklar och redaktioner i ämnet (...)",42.73762942511532
en,sv,"Kim said: ""The world will see a major change.""","Kim: ""Världen kommer se förändringar""",46,37,9,5,en_sv,"Kim sa: ""Världen kommer att se en stor förändring.""",15.851165692617148
en,sv,"This medicine, unlike heparin, is taken as a tablet.",Till skillnad från heparin kan det tas som en tablett.,52,54,9,10,en_sv,Till skillnad från heparin tas detta läkemedel som en tablett.,48.326978309062206
en,sv,I do not have a particular vision.,Men jag har ingen särskild vision.,34,34,7,6,en_sv,Jag har ingen speciell vision.,19.43309443637608
en,sv,What does it mean to have different shapes and sizes?,Men vad betyder olika former och storlekar då?,53,46,10,8,en_sv,Vad innebär det att ha olika former och storlekar?,27.77619034011791
en,sv,It has so much movement.,De har så mycket rörelse.,24,25,5,5,en_sv,Den har så mycket rörelse.,75.98356856515926
en,sv,Treat Yourself to A Relaxing Experience​,Unna dig en avslappnande upplevelse,40,35,6,5,en_sv,Behandla dig själv med en avslappnande upplevelse,26.269098944241588
en,sv,Right now I am swamped with letters from children - from several countries - that love the Brothers Lionheart.,Just nu översvämmas jag med brev från barn - i olika länder - som älskar Bröderna Lejonhjärta.,110,94,19,17,en_sv,Just nu är jag full av brev från barn - från flera länder - som älskar bröderna Lejonhjärta.,30.752616970214337
en,sv,"However, some carriage houses were designed with function in mind.",Det blev tydligt att få mötesrum har designats med funktion i åtanke.,66,69,10,12,en_sv,Men vissa vagnshus var utformade med funktion i åtanke.,29.100425073782827
en,sv,"applications without reasonable cause, or","arbete utan godtagbart skäl, eller",41,34,5,5,en_sv,"ansökningar utan rimlig anledning, eller",17.965205598154213
en,sv,I went to my Gynecologist who had no explanation.,Jag har pratat med gynekologen som inte kan hitta någon förklaring.,49,67,9,11,en_sv,Jag gick till min gynekolog som inte hade någon förklaring.,16.76478605134306
en,sv,Diseases and disrespect dominated.,Sjukdom och respektlöshet dominerade.,34,37,4,4,en_sv,Sjukdomar och respektlöshet dominerade.,66.87403049764218
en,sv,"Originally from Ekerö, Stockholm, Karin started her career as a graphic artist for Dagens Industri in 1997.","Ursprungligen från Ekerö, utanför Stockholm, Karin började sin karriär som grafiker för Dagens Industri år 1997.",107,112,17,16,en_sv,"Karin, som ursprungligen kom från Ekerö i Stockholm, började sin karriär som grafiker för Dagens Industri 1997.",45.074825445349695
en,sv,Kind of draw your own conclusion at this point.,Man drar sina egna slutsatser vid ett sådant tillfälle.,47,55,9,9,en_sv,Du kan dra din egen slutsats nu.,4.300847718252331
en,sv,The absence of vision,Avsaknad av vision,21,18,4,3,en_sv,Bristen på synförmåga,0.0
en,sv,All his fingers,samtliga fingrar,15,16,3,2,en_sv,Alla hans fingrar,27.516060407455225
en,sv,"During the fighting season, around 20 fights will be scheduled here.",Denna säsong har ungefär 20 tävlingar planerats in.,68,51,11,8,en_sv,Under krigssäsongen kommer runt 20 matcher att hållas här.,4.990049701936832
en,sv,"These special operations take place almost weekly in this region, perpetuating a conflict that took 258 lives in the first three months of this year alone, according to a tally kept by the independent news service Kavkaz Uzel.","Dessa speciella operationer sker nästan varje vecka i denna region, vidmakthåller en konflikt Ugg Ultimate Leopard som tog 258 liv under de första tre månaderna i år, enligt en sammanställning som förs av den oberoende nyhetstjänst Kavkaz Uzel.",226,244,38,38,en_sv,"Dessa specialoperationer äger rum nästan varje vecka i denna region och fortsätter en konflikt som tog 258 liv enbart under årets tre första månader, enligt den oberoende nyhetstjänsten Kavkaz Uzel.",23.68941033896812
en,sv,The Importance of a Good Story,Betydelsen av en bra berättelse,30,31,6,5,en_sv,Betydelsen av en god historia,39.76353643835252
en,sv,"This means preventing, protecting users from, and moderating hateful behavior and harassment.","Det innebär att vi förebygger, skyddar användare från och modererar hatiskt beteende och trakasserier.",93,102,12,14,en_sv,"Detta innebär att förebygga, skydda användare från och moderera hatfullt beteende och trakasserier.",25.470014226549075
en,sv,As a member of the board I resisted that.,Som ledamot av nämnden reserverade jag mig mot det beslutet.,41,60,9,10,en_sv,Som styrelseledamot motsatte jag mig det.,9.32678375175899
en,sv,It's a small investment that you certainly will not regret.,Det är en liten investering du garanterat inte kommer att ångra.,59,64,10,11,en_sv,Det är en liten investering som du verkligen inte kommer att ångra.,59.230330720232516
en,sv,"As we already know, permanent marriage creates great deal of responsibilities and duties for the couple.","Som vi redan vet, så skapar det permanenta äktenskapet en hel del ansvar och plikter för paret.",104,95,16,17,en_sv,Som vi redan vet skapar ett permanent äktenskap en hel del ansvar och plikter för paret.,57.07222437877795
en,sv,"Experimental chemical physicists use a variety of spectroscopic techniques to better understand hydrogen bonding, electron transfer, the formation and dissolution of chemical bonds, chemical reactions, and the formation of nanoparticles.","Experimentella kemiska fysiker använder flera olika spektroskopiska tekniker för att få bättre förståelse för vätebindning, elektronöverföring, bildande och brytande av kemiska bindningar, kemiska reaktioner, och bildandet av nanopartiklar.",237,240,30,28,en_sv,"Experimentella kemiska fysiker använder en mängd olika spektroskopiska tekniker för att bättre förstå vätebindning, elektronöverföring, bildande och upplösning av kemiska band, kemiska reaktioner och bildandet av nanopartiklar.",47.88079236171845
en,sv,"Symptoms including heart defects, feeding problems, sensitivity to infection, delayed development and unclear, nasal speech can indicate 22q11 deletion syndrome.","Diagnostik Symtom i form av tecken på hjärtfel, matningssvårigheter, infektionskänslighet, sen utveckling och otydligt, öppet nasalt tal kan ge misstanke om 22q11-deletionssyndromet.",161,182,20,22,en_sv,"Symtom som hjärtfel, matningsproblem, känslighet för infektion, försenad utveckling och oklart, nästal kan tyda på 22q11 deletionssyndrom.",4.677236312699757
